Users_ID,Service_Model,Task_Name,Service_ID,ResponseTime,Throughput
166,RiskyRoad,IVS_I,727,0.07200000000000001,41.666
166,RiskyRoad,ERP_I,431,1.399,2.144
166,RiskyVehicleSpeed,ISA_I,605,1.178,1.6969999999999998
166,RiskyVehicleSpeed,NAAS_E,231,0.568,15.845
166,RiskyVehicleSpeed,ERP_E,738,0.086,93.023
166,RiskyVehicleSpeed,IVS_V,59,0.14,21.428
167,BadWeather,WWS,1284,0.044,113.636
167,BadWeather,ISA_E,1211,0.301,13.289
167,BadWeather,RSS_E,203,0.234,17.094
167,BadWeather,NAAS_E,1131,0.541,5.545
167,BadWeather,ERP_E,1305,0.386,10.362
167,BadWeather,IVS_V,456,0.907,3.307
167,RiskyDriverExperience,ISA_I,279,0.053,56.603
167,RiskyDriverExperience,NAAS_I,956,0.16399999999999998,24.39
167,RiskyDriverExperience,IVS_I,186,2.873,3.48
167,RiskyDriverExperience,RSS_V,976,0.165,24.242
167,RiskyDriverExperience,IVS_V,1072,0.414,4.83
168,BadWeather,WWS,1247,0.246,16.26
168,BadWeather,ISA_E,569,0.469,4.2639999999999985
168,BadWeather,RSS_E,1293,0.381,7.874
168,BadWeather,NAAS_E,773,0.16899999999999998,23.668000000000006
168,BadWeather,ERP_E,259,0.045,88.88799999999998
168,BadWeather,IVS_V,121,0.92,3.26
168,,GSS_I,852,0.493,6.085
168,RiskyVehicleSpeed,ISA_I,647,0.18,16.666
168,RiskyVehicleSpeed,NAAS_E,348,0.048,104.166
168,RiskyVehicleSpeed,ERP_E,1304,0.385,7.792000000000002
168,RiskyVehicleSpeed,IVS_V,1167,0.527,5.692
168,RiskyDriverExperience,ISA_I,98,0.433,6.928
168,RiskyDriverExperience,NAAS_I,108,0.52,11.538
168,RiskyDriverExperience,IVS_I,380,0.47,10.638
168,RiskyDriverExperience,RSS_V,1089,0.6920000000000001,2.89
168,RiskyDriverExperience,IVS_V,878,0.544,7.352
168,RiskyDriverHealth,ISA_I,98,0.433,6.928
168,RiskyDriverHealth,NAAS_I,1200,0.293,13.651
168,RiskyDriverHealth,ERS,1198,1.5830000000000002,2.526
168,RiskyDriverHealth,RSS_V,871,0.166,18.072
168,RiskyDriverHealth,IVS_V,565,0.345,8.695
168,RiskyDriverHealth,IVS_I,1016,0.545,5.504
168,RiskyDriverHealth,AEVW,1118,0.457,4.376
168,RiskyDriverHealth,ERP_I,881,2.82,1.418
169,BadWeather,WWS,1124,0.219,13.698
169,BadWeather,ISA_E,614,0.34700000000000003,8.645
169,BadWeather,RSS_E,1293,0.254,11.811
169,BadWeather,NAAS_E,550,0.688,4.36
169,BadWeather,ERP_E,850,0.106,28.301
169,BadWeather,IVS_V,250,0.034,88.235
169,RiskyRoad,RWW,1242,1.629,3.069
169,RiskyRoad,ISA_I,796,0.046,130.434
169,RiskyRoad,RSS_I,809,0.073,27.397
169,RiskyRoad,NAAS_I,1054,0.103,19.417
169,RiskyRoad,IVS_I,567,0.625,6.4
169,RiskyRoad,ERP_I,555,1.047,2.865
169,RiskyVehicleSpeed,ISA_I,637,2.319,2.156
169,RiskyVehicleSpeed,NAAS_E,57,0.28800000000000003,10.416
169,RiskyVehicleSpeed,ERP_E,128,0.3720000000000001,10.752
169,RiskyVehicleSpeed,IVS_V,695,0.037000000000000005,81.081
169,RiskyDriverExperience,ISA_I,664,0.08199999999999999,36.585
169,RiskyDriverExperience,NAAS_I,1011,0.02,150.0
169,RiskyDriverExperience,IVS_I,567,0.625,6.4
169,RiskyDriverExperience,RSS_V,1297,0.95,4.21
169,RiskyDriverExperience,IVS_V,1196,0.266,15.037
169,RiskyDriverHealth,ISA_I,719,0.071,42.253
169,RiskyDriverHealth,NAAS_I,450,0.371,8.086
169,RiskyDriverHealth,ERS,1295,0.333,12.012
169,RiskyDriverHealth,RSS_V,723,0.107,28.037
169,RiskyDriverHealth,IVS_V,134,0.55,12.727
169,RiskyDriverHealth,IVS_I,787,0.043,139.534
169,RiskyDriverHealth,AEVW,566,0.612,4.901
169,RiskyDriverHealth,ERP_I,224,0.245,12.244000000000002
170,TrafficCongestion,TJAW_I,245,0.19,47.368
170,TrafficCongestion,ISA_E,34,0.679,5.891
170,TrafficCongestion,RSS_E,962,0.081,49.382
170,TrafficCongestion,IVS_I,787,0.038,157.894
170,TrafficCongestion,ERP_I,597,0.123,24.39
170,RiskyRoad,RWW,1140,0.135,14.814
170,RiskyRoad,ISA_I,594,0.246,8.13
170,RiskyRoad,RSS_I,1226,0.2,20.0
170,RiskyRoad,NAAS_I,412,0.384,7.812
170,RiskyRoad,IVS_I,806,0.294,13.605
170,RiskyRoad,ERP_I,189,0.424,21.226
170,RiskyVehicleSpeed,ISA_I,181,1.6880000000000002,403.436
170,RiskyVehicleSpeed,NAAS_E,599,0.232,17.241
170,RiskyVehicleSpeed,ERP_E,255,0.129,31.007
170,RiskyVehicleSpeed,IVS_V,1167,0.238,12.605
170,RiskyVehicleState,ISA_I,891,0.07200000000000001,41.666
170,RiskyVehicleState,NAAS_I,1272,0.306,9.803
170,RiskyVehicleState,GSS_V,602,0.29,6.896
170,RiskyVehicleState,RSS_V,963,0.081,37.037
170,RiskyVehicleState,IVS_I,1253,0.061,65.57300000000001
170,RiskyVehicleState,RSS_I,933,0.08900000000000001,33.707
170,RiskyVehicleState,IVS_I,1253,0.061,65.57300000000001
170,,GSSS,286,0.394,12.69
171,BadWeather,WWS,1267,0.122,73.77
171,BadWeather,ISA_E,589,0.407,9.828
171,BadWeather,RSS_E,463,0.069,43.478
171,BadWeather,NAAS_E,790,0.05,80.0
171,BadWeather,ERP_E,1179,0.229,56.768
171,BadWeather,IVS_V,516,0.249,8.032
171,,GSS_I,839,0.487,18.48
171,RiskyRoad,RWW,816,0.093,32.258
171,RiskyRoad,ISA_I,882,0.156,12.82
171,RiskyRoad,RSS_I,626,0.8340000000000001,21.582
171,RiskyRoad,NAAS_I,386,0.292,13.698
171,RiskyRoad,IVS_I,1016,0.141,21.276
171,RiskyRoad,ERP_I,568,0.254,11.811
171,RiskyVehicleSpeed,ISA_I,235,0.201,44.776
171,RiskyVehicleSpeed,NAAS_E,718,0.036000000000000004,83.333
171,RiskyVehicleSpeed,ERP_E,507,0.328,9.146
171,RiskyVehicleSpeed,IVS_V,826,0.17,17.647000000000006
171,RiskyVehicleState,ISA_I,523,0.5720000000000001,3.4960000000000004
171,RiskyVehicleState,NAAS_I,1200,0.54,7.407
171,RiskyVehicleState,GSS_V,1205,0.153,26.143
171,RiskyVehicleState,RSS_V,1089,0.274,7.298999999999999
171,RiskyVehicleState,IVS_I,1204,0.052000000000000005,57.692
171,RiskyVehicleState,RSS_I,626,0.8340000000000001,21.582
171,RiskyVehicleState,IVS_I,1204,0.052000000000000005,57.692
171,,TSS_V,327,0.135,37.037
171,,GSSS,1237,0.145,20.689
172,BadWeather,WWS,862,0.349,5.73
172,BadWeather,ISA_E,589,0.551,7.258999999999999
172,BadWeather,RSS_E,419,0.611,4.909
172,BadWeather,NAAS_E,718,0.043,69.767
172,BadWeather,ERP_E,738,0.17,47.058
172,BadWeather,IVS_V,716,0.195,15.384
172,,GSS_I,823,0.328,9.146
172,RiskyDriverExperience,ISA_I,647,0.077,38.961
172,RiskyDriverExperience,NAAS_I,147,0.277,7.22
172,RiskyDriverExperience,IVS_I,449,0.416,4.807
172,RiskyDriverExperience,RSS_V,976,0.08,50.0
172,RiskyDriverExperience,IVS_V,698,0.232,12.931
173,RiskyRoad,RWW,11,0.309,9.708
173,RiskyRoad,ISA_I,445,0.391,12.787
173,RiskyRoad,RSS_I,933,0.069,43.478
173,RiskyRoad,NAAS_I,1272,0.31,9.677
173,RiskyRoad,IVS_I,7,0.234,12.82
173,RiskyRoad,ERP_I,80,0.173,11.56
173,RiskyVehicleState,ISA_I,1246,0.066,30.303
173,RiskyVehicleState,NAAS_I,108,0.142,42.253
173,RiskyVehicleState,GSS_V,929,0.07,42.857
173,RiskyVehicleState,RSS_V,608,6.337999999999999,0.473
173,RiskyVehicleState,IVS_I,414,0.424,4.716
173,RiskyVehicleState,RSS_I,492,0.349,8.595
173,RiskyVehicleState,IVS_I,414,0.424,4.716
173,,GSSS,587,0.294,34.013000000000005
173,RiskyDriverExperience,ISA_I,884,0.069,43.478
173,RiskyDriverExperience,NAAS_I,1250,0.055,54.545
173,RiskyDriverExperience,IVS_I,646,0.14,28.571
173,RiskyDriverExperience,RSS_V,417,0.46,6.521
173,RiskyDriverExperience,IVS_V,1072,0.111,18.018
173,RiskyDriverHealth,ISA_I,81,0.173,17.340999999999998
173,RiskyDriverHealth,NAAS_I,1298,0.182,16.483
173,RiskyDriverHealth,ERS,704,0.018000000000000002,166.666
173,RiskyDriverHealth,RSS_V,1297,0.637,6.279
173,RiskyDriverHealth,IVS_V,33,0.453,6.622000000000001
173,RiskyDriverHealth,IVS_I,460,0.691,2.894
173,RiskyDriverHealth,AEVW,382,0.269,11.152
173,RiskyDriverHealth,ERP_I,942,0.069,57.971
174,TrafficCongestion,TJAW_I,1292,0.379,7.915
174,TrafficCongestion,ISA_E,786,0.15,40.0
174,TrafficCongestion,RSS_E,732,0.18,16.666
174,TrafficCongestion,IVS_I,567,0.236,16.949
174,TrafficCongestion,ERP_I,224,0.278,10.791
174,RiskyRoad,RWW,58,0.052000000000000005,57.692
174,RiskyRoad,ISA_I,884,0.168,17.857
174,RiskyRoad,RSS_I,1017,0.194,15.463
174,RiskyRoad,NAAS_I,990,0.168,17.857
174,RiskyRoad,IVS_I,525,1.298,1.54
174,RiskyRoad,ERP_I,499,0.425,16.47
174,RiskyDriverHealth,ISA_I,1177,0.76,5.263
174,RiskyDriverHealth,NAAS_I,842,0.584,42.808
174,RiskyDriverHealth,ERS,384,0.038,78.947
174,RiskyDriverHealth,RSS_V,776,0.248,16.129
174,RiskyDriverHealth,IVS_V,33,0.6779999999999999,4.424
174,RiskyDriverHealth,IVS_I,1286,0.535,5.607
174,RiskyDriverHealth,AEVW,532,0.913,4.381
174,RiskyDriverHealth,ERP_I,1229,0.386,5.181
175,BadWeather,WWS,862,0.423,4.728
175,BadWeather,ISA_E,515,1.318,13.657
175,BadWeather,RSS_E,650,0.363,11.019
175,BadWeather,NAAS_E,773,0.187,21.39
175,BadWeather,ERP_E,581,0.07200000000000001,208.333
175,BadWeather,IVS_V,923,0.54,7.407
175,RiskyVehicleState,ISA_I,464,0.2,15.0
175,RiskyVehicleState,NAAS_I,1330,0.488,4.098
175,RiskyVehicleState,GSS_V,223,0.309,6.472
175,RiskyVehicleState,RSS_V,131,0.299,6.688
175,RiskyVehicleState,IVS_I,1016,0.723,4.149
175,RiskyVehicleState,RSS_I,560,0.491,6.109
175,RiskyVehicleState,IVS_I,1016,0.723,4.149
175,,GSSS,549,1.016,2.952
176,BadWeather,WWS,543,0.5770000000000001,3.466
176,BadWeather,ISA_E,589,0.203,19.704
176,BadWeather,RSS_E,252,0.067,104.477
176,BadWeather,NAAS_E,718,0.139,21.582
176,BadWeather,ERP_E,478,0.415,7.228
176,BadWeather,IVS_V,695,0.129,23.255
176,,GSS_I,674,0.182,16.483
176,RiskyVehicleSpeed,ISA_I,744,0.287,27.874
176,RiskyVehicleSpeed,NAAS_E,68,0.305,9.836
176,RiskyVehicleSpeed,ERP_E,165,1.241,1.611
176,RiskyVehicleSpeed,IVS_V,1167,0.632,4.746
177,BadWeather,WWS,1106,0.221,9.049
177,BadWeather,ISA_E,318,0.047,106.382
177,BadWeather,RSS_E,1090,0.234,12.82
177,BadWeather,NAAS_E,640,0.38,10.526
177,BadWeather,ERP_E,517,0.433,20.785
177,BadWeather,IVS_V,151,1.054,1.897
177,,GSS_I,18,0.361,16.62
177,RiskyRoad,RWW,1043,0.208,9.615
177,RiskyRoad,ISA_I,863,0.235,17.021
177,RiskyRoad,RSS_I,626,1.097,16.408
177,RiskyRoad,NAAS_I,15,0.93,5.376
177,RiskyRoad,IVS_I,418,0.287,13.937
177,RiskyRoad,ERP_I,1244,0.35200000000000004,11.363
177,RiskyVehicleState,ISA_I,666,0.57,5.263
177,RiskyVehicleState,NAAS_I,832,0.45,6.666
177,RiskyVehicleState,GSS_V,860,0.166,24.096
177,RiskyVehicleState,RSS_V,169,1.334,5.247000000000001
177,RiskyVehicleState,IVS_I,1253,0.301,13.289
177,RiskyVehicleState,RSS_I,1158,0.259,15.444
177,RiskyVehicleState,IVS_I,1253,0.301,13.289
177,RiskyDriverExperience,ISA_I,97,1.15,2.608
177,RiskyDriverExperience,NAAS_I,1250,0.163,18.404
177,RiskyDriverExperience,IVS_I,525,1.2919999999999998,1.547
177,RiskyDriverExperience,RSS_V,836,0.5329999999999999,1.876
177,RiskyDriverExperience,IVS_V,1329,0.166,24.096
177,RiskyDriverHealth,ISA_I,863,0.235,17.021
177,RiskyDriverHealth,NAAS_I,15,0.93,5.376
177,RiskyDriverHealth,ERS,1193,0.213,9.389
177,RiskyDriverHealth,RSS_V,1132,0.25,16.0
177,RiskyDriverHealth,IVS_V,642,0.423,7.0920000000000005
177,RiskyDriverHealth,IVS_I,415,0.298,10.067
177,RiskyDriverHealth,AEVW,289,1.806,2.214
177,RiskyDriverHealth,ERP_I,942,0.16699999999999998,23.952
178,TrafficCongestion,TJAW_I,1074,0.29,10.344
178,TrafficCongestion,ISA_E,171,2.64,0.757
178,TrafficCongestion,RSS_E,808,0.006999999999999999,285.714
178,TrafficCongestion,IVS_I,449,0.6,3.333
178,TrafficCongestion,ERP_I,855,0.113,26.548
178,RiskyRoad,RWW,548,1.683,5.347
178,RiskyRoad,ISA_I,666,0.158,18.987
178,RiskyRoad,RSS_I,825,0.266,11.278
178,RiskyRoad,NAAS_I,147,0.262,7.632999999999999
178,RiskyRoad,IVS_I,1095,0.522,53.639
178,RiskyRoad,ERP_I,942,0.124,32.258
178,RiskyDriverHealth,ISA_I,1172,0.35200000000000004,5.681
178,RiskyDriverHealth,NAAS_I,227,0.8079999999999999,12.376
178,RiskyDriverHealth,ERS,384,0.2,15.0
178,RiskyDriverHealth,RSS_V,660,0.053,56.603
178,RiskyDriverHealth,IVS_V,531,0.228,8.771
178,RiskyDriverHealth,IVS_I,1092,0.278,17.985
178,RiskyDriverHealth,AEVW,1271,0.228,8.771
178,RiskyDriverHealth,ERP_I,224,1.02,2.9410000000000003
179,BadWeather,WWS,737,0.166,48.192
179,BadWeather,ISA_E,495,0.387,5.167000000000002
179,BadWeather,RSS_E,1090,0.204,14.705
179,BadWeather,NAAS_E,1339,0.293,17.064
179,BadWeather,ERP_E,185,0.736,5.434
179,BadWeather,IVS_V,310,3.92,0.51
179,,GSS_I,911,0.087,45.977
179,RiskyDriverHealth,ISA_I,73,0.083,216.867
179,RiskyDriverHealth,NAAS_I,600,0.444,4.504
179,RiskyDriverHealth,ERS,630,0.084,107.142
179,RiskyDriverHealth,RSS_V,1076,0.245,8.163
179,RiskyDriverHealth,IVS_V,531,0.17600000000000002,11.363
179,RiskyDriverHealth,IVS_I,7,0.237,12.658
179,RiskyDriverHealth,AEVW,110,0.127,23.622
179,RiskyDriverHealth,ERP_I,941,0.261,7.662000000000001
180,TrafficCongestion,TJAW_I,1141,0.17,11.764
180,TrafficCongestion,ISA_E,47,0.603,3.3160000000000003
180,TrafficCongestion,RSS_E,88,0.006,500.0
180,TrafficCongestion,IVS_I,679,0.196,15.306
180,TrafficCongestion,ERP_I,3,0.758,3.957
180,RiskyRoad,RWW,157,0.7879999999999999,5.0760000000000005
180,RiskyRoad,ISA_I,1177,1.571,2.546
180,RiskyRoad,RSS_I,1176,0.013,230.769
180,RiskyRoad,NAAS_I,194,0.13,23.076
180,RiskyRoad,IVS_I,415,0.238,12.605
180,RiskyRoad,ERP_I,368,0.162,30.864
180,RiskyVehicleSpeed,ISA_I,666,0.363,8.264
180,RiskyVehicleSpeed,NAAS_E,68,0.226,13.274
180,RiskyVehicleSpeed,ERP_E,517,0.3670000000000001,24.523000000000003
180,RiskyVehicleSpeed,IVS_V,632,1.009,177.403
180,RiskyDriverExperience,ISA_I,109,0.28300000000000003,10.6
180,RiskyDriverExperience,NAAS_I,381,0.396,12.626
180,RiskyDriverExperience,IVS_I,1238,0.159,44.025
180,RiskyDriverExperience,RSS_V,338,0.131,38.167
180,RiskyDriverExperience,IVS_V,1036,0.331,6.042000000000002
180,RiskyDriverHealth,ISA_I,1177,1.571,2.546
180,RiskyDriverHealth,NAAS_I,743,0.15,53.333
180,RiskyDriverHealth,ERS,237,0.181,49.723
180,RiskyDriverHealth,RSS_V,734,0.152,52.631
180,RiskyDriverHealth,IVS_V,778,0.08199999999999999,48.78
180,RiskyDriverHealth,IVS_I,1281,0.142,49.295
180,RiskyDriverHealth,AEVW,843,0.508,5.905
180,RiskyDriverHealth,ERP_I,941,0.12,16.666
181,TrafficCongestion,TJAW_I,266,0.458,8.732999999999999
181,TrafficCongestion,ISA_E,762,0.462,8.658
181,TrafficCongestion,RSS_E,203,5.268,0.759
181,TrafficCongestion,IVS_I,311,-1.0,0.207
181,TrafficCongestion,ERP_I,339,1.977,2.529
181,RiskyRoad,RWW,917,0.24,16.666
181,RiskyRoad,ISA_I,146,1.4409999999999998,2.775
181,RiskyRoad,RSS_I,1005,0.466,15.021
181,RiskyRoad,NAAS_I,1029,0.5429999999999999,3.683
181,RiskyRoad,IVS_I,612,1.197,91.896
181,RiskyRoad,ERP_I,265,0.308,12.987
181,RiskyVehicleSpeed,ISA_I,1289,0.326,12.269
181,RiskyVehicleSpeed,NAAS_E,1068,0.461,6.5070000000000014
181,RiskyVehicleSpeed,ERP_E,720,0.08199999999999999,36.585
181,RiskyVehicleSpeed,IVS_V,210,0.188,10.638
181,RiskyDriverExperience,ISA_I,863,0.29100000000000004,13.745
181,RiskyDriverExperience,NAAS_I,1029,0.5429999999999999,3.683
181,RiskyDriverExperience,IVS_I,792,0.152,19.736
181,RiskyDriverExperience,RSS_V,1132,0.431,9.28
181,RiskyDriverExperience,IVS_V,151,1.327,1.507
182,BadWeather,WWS,543,1.445,1.384
182,BadWeather,ISA_E,786,0.156,38.461
182,BadWeather,RSS_E,1090,0.435,6.896
182,BadWeather,NAAS_E,6,1.078,2.782
182,BadWeather,ERP_E,507,0.234,12.82
182,BadWeather,IVS_V,151,1.337,1.495
182,,GSS_I,671,5.649,0.531
182,RiskyDriverHealth,ISA_I,482,0.455,6.593
182,RiskyDriverHealth,NAAS_I,961,0.364,10.989
182,RiskyDriverHealth,ERS,94,0.6729999999999999,8.915
182,RiskyDriverHealth,RSS_V,314,0.047,106.382
182,RiskyDriverHealth,IVS_V,920,0.177,16.949
182,RiskyDriverHealth,IVS_I,1286,1.043,2.8760000000000003
182,RiskyDriverHealth,AEVW,865,0.354,11.299
182,RiskyDriverHealth,ERP_I,502,0.457,6.564
183,BadWeather,WWS,1162,0.61,6.557
183,BadWeather,ISA_E,1194,0.135,22.222
183,BadWeather,RSS_E,654,0.395,7.5939999999999985
183,BadWeather,NAAS_E,659,0.395,10.126
183,BadWeather,ERP_E,1028,0.723,5.532
183,BadWeather,IVS_V,1196,5.18,0.772
183,RiskyVehicleState,ISA_I,144,0.374,5.347
183,RiskyVehicleState,NAAS_I,379,0.081,49.382
183,RiskyVehicleState,GSS_V,667,0.173,17.340999999999998
183,RiskyVehicleState,RSS_V,323,0.047,106.382
183,RiskyVehicleState,IVS_I,1238,0.479,14.613
183,RiskyVehicleState,RSS_I,115,0.77,9.09
183,RiskyVehicleState,IVS_I,1238,0.479,14.613
183,,GSSS,1170,0.7020000000000001,5.698
184,BadWeather,WWS,595,1.037,2.892
184,BadWeather,ISA_E,697,0.205,14.634
184,BadWeather,RSS_E,1185,1.329,2.257
184,BadWeather,NAAS_E,1068,0.94,3.1910000000000003
184,BadWeather,ERP_E,478,0.47,6.3820000000000014
184,BadWeather,IVS_V,1264,1.177,7.646
184,RiskyRoad,RWW,113,0.882,3.401
184,RiskyRoad,ISA_I,655,0.591,3.384
184,RiskyRoad,RSS_I,107,0.974,2.053
184,RiskyRoad,NAAS_I,1054,15.49,0.258
184,RiskyRoad,IVS_I,1204,0.193,15.544
184,RiskyRoad,ERP_I,485,0.5489999999999999,5.464
184,RiskyVehicleSpeed,ISA_I,97,0.911,3.293
184,RiskyVehicleSpeed,NAAS_E,1280,0.301,23.255
184,RiskyVehicleSpeed,ERP_E,1008,0.6940000000000001,5.763
184,RiskyVehicleSpeed,IVS_V,1196,0.583,6.8610000000000015
184,RiskyVehicleState,ISA_I,647,0.245,12.244000000000002
184,RiskyVehicleState,NAAS_I,347,0.406,12.315
184,RiskyVehicleState,GSS_V,1088,0.901,5.549
184,RiskyVehicleState,RSS_V,997,0.63,3.174
184,RiskyVehicleState,IVS_I,896,0.451,8.869
184,RiskyVehicleState,RSS_I,693,0.277,10.83
184,RiskyVehicleState,IVS_I,896,0.451,8.869
184,,TSS_V,69,0.45,6.666
184,,GSSS,286,0.902,5.542999999999998
184,RiskyDriverHealth,ISA_I,482,0.503,5.964
184,RiskyDriverHealth,NAAS_I,1029,0.466,4.291
184,RiskyDriverHealth,ERS,742,0.5529999999999999,14.466
184,RiskyDriverHealth,RSS_V,871,0.183,16.393
184,RiskyDriverHealth,IVS_V,500,0.539,5.565
184,RiskyDriverHealth,IVS_I,1022,0.736,5.434
184,RiskyDriverHealth,AEVW,1019,1.114,1.795
184,RiskyDriverHealth,ERP_I,875,0.183,16.393
185,BadWeather,WWS,1247,0.134,29.85
185,BadWeather,ISA_E,762,0.107,37.383
185,BadWeather,RSS_E,980,0.08199999999999999,36.585
185,BadWeather,NAAS_E,6,0.5870000000000001,5.11
185,BadWeather,ERP_E,400,0.473,6.3420000000000005
185,BadWeather,IVS_V,4,0.208,14.423
185,RiskyDriverExperience,ISA_I,445,0.464,10.775
185,RiskyDriverExperience,NAAS_I,950,0.081,37.037
185,RiskyDriverExperience,IVS_I,380,0.7809999999999999,6.402
185,RiskyDriverExperience,RSS_V,1082,0.27,11.111
185,RiskyDriverExperience,IVS_V,79,0.207,14.492
186,BadWeather,WWS,802,0.225,4.444
186,BadWeather,ISA_E,1013,0.716,5.586
186,BadWeather,RSS_E,1157,0.5760000000000001,3.472
186,BadWeather,NAAS_E,944,0.708,5.649
186,BadWeather,ERP_E,1028,0.637,6.279
186,BadWeather,IVS_V,1133,0.862,2.32
186,,GSS_I,1134,0.6759999999999999,13.313
186,RiskyVehicleSpeed,ISA_I,1263,0.8170000000000001,2.447
186,RiskyVehicleSpeed,NAAS_E,6,0.898,3.34
186,RiskyVehicleSpeed,ERP_E,1056,0.875,5.714
186,RiskyVehicleSpeed,IVS_V,778,0.389,10.282
186,RiskyDriverExperience,ISA_I,1177,0.919,4.352
186,RiskyDriverExperience,NAAS_I,999,0.586,5.119
186,RiskyDriverExperience,IVS_I,727,0.214,14.018
186,RiskyDriverExperience,RSS_V,963,0.215,13.953
186,RiskyDriverExperience,IVS_V,531,0.095,21.052
187,RiskyRoad,RWW,9,0.37,8.107999999999999
187,RiskyRoad,ISA_I,782,0.303,13.201
187,RiskyRoad,RSS_I,626,1.226,14.681
187,RiskyRoad,NAAS_I,600,1.423,1.405
187,RiskyRoad,IVS_I,1183,0.168,83.333
187,RiskyRoad,ERP_I,339,0.087,57.471
187,RiskyVehicleState,ISA_I,744,0.37,21.621
187,RiskyVehicleState,NAAS_I,983,0.214,18.691
187,RiskyVehicleState,GSS_V,394,0.349,8.595
187,RiskyVehicleState,RSS_V,1076,0.72,2.777
187,RiskyVehicleState,IVS_I,462,0.422,7.109
187,RiskyVehicleState,RSS_I,401,0.35100000000000003,8.547
187,RiskyVehicleState,IVS_I,462,0.422,7.109
187,,GSSS,921,0.448,6.6960000000000015
188,BadWeather,WWS,405,0.339,8.849
188,BadWeather,ISA_E,269,0.115,34.782
188,BadWeather,RSS_E,295,0.733,144.611
188,BadWeather,NAAS_E,443,0.269,7.434
188,BadWeather,ERP_E,1305,0.355,11.267
188,BadWeather,IVS_V,1264,0.726,12.396
188,,GSS_I,367,0.058,86.206
188,RiskyRoad,RWW,1,0.338,8.875
188,RiskyRoad,ISA_I,744,0.513,15.594
188,RiskyRoad,RSS_I,831,0.59,3.389
188,RiskyRoad,NAAS_I,227,0.211,47.393
188,RiskyRoad,IVS_I,727,0.175,17.142
188,RiskyRoad,ERP_I,189,0.475,18.947
189,TrafficCongestion,TJAW_I,539,0.13699999999999998,14.598
189,TrafficCongestion,ISA_E,585,0.1,140.0
189,TrafficCongestion,RSS_E,609,0.665,3.007
189,TrafficCongestion,IVS_I,806,0.6809999999999999,5.872999999999998
189,TrafficCongestion,ERP_I,535,0.474,8.437999999999999
189,RiskyVehicleSpeed,ISA_I,98,0.469,6.396
189,RiskyVehicleSpeed,NAAS_E,127,0.414,9.661
189,RiskyVehicleSpeed,ERP_E,1163,0.345,17.391
189,RiskyVehicleSpeed,IVS_V,575,0.075,40.0
189,RiskyDriverHealth,ISA_I,109,0.416,7.211
189,RiskyDriverHealth,NAAS_I,990,0.198,15.151
189,RiskyDriverHealth,ERS,1332,0.12,33.333
189,RiskyDriverHealth,RSS_V,1346,0.241,8.298
189,RiskyDriverHealth,IVS_V,1223,0.379,7.915
189,RiskyDriverHealth,IVS_I,1238,0.252,27.777
189,RiskyDriverHealth,AEVW,717,0.161,18.633
189,RiskyDriverHealth,ERP_I,1229,0.447,4.474
190,TrafficCongestion,TJAW_I,615,0.218,9.174
190,TrafficCongestion,ISA_E,614,0.209,14.354
190,TrafficCongestion,RSS_E,326,0.073,68.493
190,TrafficCongestion,IVS_I,462,0.605,4.958
190,TrafficCongestion,ERP_I,555,0.8590000000000001,3.492
190,RiskyDriverHealth,ISA_I,482,0.472,6.355
190,RiskyDriverHealth,NAAS_I,950,0.198,15.151
190,RiskyDriverHealth,ERS,777,0.767,3.911
190,RiskyDriverHealth,RSS_V,82,0.444,6.756
190,RiskyDriverHealth,IVS_V,642,0.465,6.4510000000000005
190,RiskyDriverHealth,IVS_I,418,0.7170000000000001,5.5779999999999985
190,RiskyDriverHealth,AEVW,689,0.162,18.518
190,RiskyDriverHealth,ERP_I,745,0.342,23.391
191,TrafficCongestion,TJAW_I,293,0.202,14.851
191,TrafficCongestion,ISA_E,614,0.5660000000000001,5.3
191,TrafficCongestion,RSS_E,1185,1.251,2.398
191,TrafficCongestion,IVS_I,414,0.667,2.998
191,TrafficCongestion,ERP_I,691,0.1,30.0
191,RiskyRoad,RWW,352,0.268,18.656
191,RiskyRoad,ISA_I,782,0.201,19.9
191,RiskyRoad,RSS_I,1166,0.083,24.096
191,RiskyRoad,NAAS_I,600,0.7909999999999999,2.528
191,RiskyRoad,IVS_I,538,0.695,2.877
191,RiskyRoad,ERP_I,189,0.506,17.785999999999994
191,RiskyVehicleSpeed,ISA_I,98,0.17600000000000002,17.045
191,RiskyVehicleSpeed,NAAS_E,1280,0.197,35.532
191,RiskyVehicleSpeed,ERP_E,866,0.017,176.47
191,RiskyVehicleSpeed,IVS_V,33,0.396,7.575
191,RiskyDriverExperience,ISA_I,901,0.017,176.47
191,RiskyDriverExperience,NAAS_I,743,3.144,2.544
191,RiskyDriverExperience,IVS_I,567,0.845,4.7330000000000005
191,RiskyDriverExperience,RSS_V,479,0.289,10.38
191,RiskyDriverExperience,IVS_V,878,0.23,17.391
191,RiskyDriverHealth,ISA_I,912,0.327,12.232
191,RiskyDriverHealth,NAAS_I,1054,15.133,0.264
191,RiskyDriverHealth,ERS,1340,0.168,17.857
191,RiskyDriverHealth,RSS_V,131,0.43,4.651
191,RiskyDriverHealth,IVS_V,957,0.016,187.5
191,RiskyDriverHealth,IVS_I,679,0.259,11.583
191,RiskyDriverHealth,AEVW,689,0.092,32.608000000000004
191,RiskyDriverHealth,ERP_I,691,0.1,30.0
192,BadWeather,WWS,802,0.22,4.545
